Customer_ID,Age,Income,Loan_Amount,Credit_Score,Loan_Term,Default_Status
CUST02608,60,38428.2,81720.91,606,36,Yes
CUST02609,27,68875.07,96554.63,687,24,No
CUST02610,43,44362.52,110985.22,665,36,No
CUST02611,64,26704.89,65033.18,708,48,No
CUST02612,52,108627.1,242614.77,571,48,Yes
CUST02613,31,56612.46,47627.22,624,48,No
CUST02614,42,26026.63,50254.92,633,120,No
CUST02615,42,40181.74,63032.32,684,48,Yes
CUST02616,63,51528.94,101672.55,591,84,No
CUST02617,45,105563.34,344727.57,719,24,Yes
CUST02618,42,29772.77,57806.63,739,12,No
CUST02619,48,76055.48,41217.69,576,36,No
CUST02620,49,92020.71,167156.56,613,24,No
CUST02621,33,36942.04,109420.27,610,48,No
CUST02622,38,43265.85,122882.92,847,48,No
CUST02623,22,30750.48,62736.21,618,48,No
CUST02624,49,44731.91,55883.89,776,60,No
CUST02625,41,48220.26,91390.22,555,120,Yes
CUST02626,35,65962.55,144530.98,576,84,Yes
CUST02627,47,80064.08,280193.4,599,24,Yes
CUST02628,51,35008.87,85160.28,587,36,No
CUST02629,35,20225.59,52238.55,630,36,Yes
CUST02630,43,48554.39,95863.96,597,24,Yes
CUST02631,44,55943.18,87465.41,589,48,Yes
CUST02632,64,54843.45,161177.16,737,48,No
CUST02633,33,42319.24,83995.1,742,24,Yes
CUST02634,42,51851.46,180654.14,721,60,No
CUST02635,63,96949.95,181428.43,689,60,No
CUST02636,57,58208.13,40978.57,657,12,No
CUST02637,53,41439.27,105576.25,613,36,Yes
CUST02638,23,39140.42,25046.91,579,84,No
CUST02639,39,45413.58,56835.31,677,48,No
CUST02640,43,102388.84,159850.97,562,36,No
CUST02641,49,45139.58,122709.73,575,36,Yes
CUST02642,50,48586.09,96332.02,736,24,No
CUST02643,59,39456.69,23119.17,793,12,No
CUST02644,64,80381.76,188941.31,679,60,Yes
CUST02645,45,118412.17,205363.26,733,12,No
CUST02646,57,60040.58,196062.73,632,36,Yes
CUST02647,28,50881.15,101695.49,550,12,Yes
CUST02648,62,49838.96,130923.23,696,60,Yes
CUST02649,36,16765.22,19390.75,693,12,No
CUST02650,28,68549.95,190769.07,655,36,No
CUST02651,21,52071.6,138659.69,632,48,Yes
CUST02652,64,59441.86,190941.83,722,36,No
CUST02653,25,35590.78,21406.61,576,36,No
CUST02654,23,41233.01,75971.91,592,36,Yes
CUST02655,21,40742.98,103383.93,574,60,Yes
CUST02656,24,77631.64,60979.01,656,120,No
CUST02657,60,41338.85,71591.12,568,36,No
CUST02658,55,125141.1,416274.34,599,12,Yes
CUST02659,52,59509.31,107581.14,597,12,No
CUST02660,62,27610.26,95426.98,630,60,Yes
CUST02661,54,46265.61,31021.89,538,48,No
CUST02662,63,36561.32,97015.07,657,60,Yes
CUST02663,45,18261.09,40960.51,744,48,Yes
CUST02664,30,100685.99,201534.99,660,84,No
CUST02665,41,67266.27,229548.99,766,84,No
CUST02666,59,62314.12,55394.21,750,60,No
CUST02667,47,52808.72,168354.03,708,36,No
CUST02668,47,26320.2,67740.86,656,36,No
CUST02669,22,39433.55,50356.18,652,48,No
CUST02670,61,71596.49,229467.28,707,48,Yes
CUST02671,33,30544.84,54610.65,621,48,No
CUST02672,29,15688.82,46167.21,509,24,Yes
CUST02673,56,44258.48,73757.18,687,48,Yes
CUST02674,42,45991.37,140402.11,565,36,Yes
CUST02675,62,52104.34,125565.59,578,48,No
CUST02676,46,68038.8,62809.33,650,24,No
CUST02677,32,65311.45,159947.05,643,36,No
CUST02678,37,55074.74,59152.16,544,24,No
CUST02679,34,83951.05,145719.54,662,84,No
CUST02680,34,24747.1,25016.52,722,36,No
CUST02681,54,61516.57,34821.35,565,24,No
CUST02682,40,64986.98,73803.09,745,12,No
CUST02683,31,28062.71,59187.51,533,48,Yes
CUST02684,36,24927.03,48475.17,809,24,No
CUST02685,51,35042.82,70243.03,619,120,Yes
CUST02686,26,36399.36,45246.61,661,48,No
CUST02687,39,68805.49,175831.3,508,36,Yes
CUST02688,57,37177.45,97136.86,645,48,No
CUST02689,24,33344.33,52480.76,667,36,Yes
CUST02690,24,37226.08,117020.56,644,60,Yes
CUST02691,40,81095.65,197230.27,608,36,Yes
CUST02692,30,49309.38,130133.26,579,120,Yes
CUST02693,44,45221.91,60236.48,735,48,No
CUST02694,55,46653.23,23412.22,652,60,No
CUST02695,46,87678.08,271462.46,766,12,No
CUST02696,57,34991.93,103830.61,611,36,Yes
CUST02697,58,88608.12,77051.46,617,60,No
CUST02698,41,53891.25,87428.61,711,48,Yes
CUST02699,60,45606.76,113288.01,528,24,Yes
CUST02700,59,151055.9,371043.53,559,36,No
CUST02701,41,30484.15,93923.22,732,36,No
CUST02702,30,41807.93,38496.93,562,48,No
CUST02703,58,28152.91,50388.62,514,36,Yes
CUST02704,24,75252.76,59575.6,790,36,No
CUST02705,65,104834.17,174945.77,545,24,Yes
CUST02706,40,103929.21,56674.92,664,36,No
CUST02707,37,85031.49,271660.24,655,24,Yes
CUST02708,27,44849.64,93338.02,439,120,Yes
CUST02709,24,41591.1,126828.18,630,24,No
CUST02710,49,23108.91,15707.45,684,84,No
CUST02711,34,122533.91,144880.95,677,36,No
CUST02712,23,60538.82,77377.09,718,36,No
CUST02713,44,39285.84,65217.42,621,24,Yes
CUST02714,57,89109.89,259184.95,703,48,No
CUST02715,36,31642.49,52516.21,598,48,Yes
CUST02716,24,58863.7,65571.84,544,36,Yes
CUST02717,44,45356.87,31521.7,553,12,No
CUST02718,54,65342.94,48254.14,540,84,Yes
CUST02719,50,47638.28,132441.16,726,120,No
CUST02720,38,25516.55,46807.79,536,36,Yes
CUST02721,39,50716.64,135846.72,671,48,No
CUST02722,51,78589.14,200155.64,630,36,No
CUST02723,39,48380.52,43836.98,642,36,No
CUST02724,39,69480.53,64524.05,752,12,No
CUST02725,42,30623.16,84704.46,617,36,No
CUST02726,44,48444.91,129047.79,696,60,No
CUST02727,65,37010.99,60479.37,653,12,Yes
CUST02728,32,68606.42,50238.2,639,48,No
CUST02729,50,49720.43,26664.77,822,84,No
CUST02730,58,66871.83,91244.66,542,24,Yes
CUST02731,51,79975.03,42200.17,747,24,No
CUST02732,56,66918.34,79647.4,699,60,No
CUST02733,39,55431.5,97476.42,614,36,Yes
CUST02734,65,31282.2,27035.56,772,24,No
CUST02735,56,48959.38,39795.81,511,36,No
CUST02736,50,38565.34,122996.91,611,36,Yes
CUST02737,53,41989.35,94745.19,559,84,Yes
CUST02738,38,41417.54,136817.34,681,48,No
CUST02739,48,31540.68,48493.12,567,36,No
CUST02740,31,20316.68,51430.35,682,48,Yes
CUST02741,65,36291.38,40431.32,636,120,No
CUST02742,53,53477.74,125941.2,614,24,No
CUST02743,37,26724.08,23751.22,679,24,No
CUST02744,26,49367.96,24992.13,630,120,No
CUST02745,24,115280.18,379801.55,568,120,Yes
CUST02746,40,77681.74,168156.35,850,24,No
CUST02747,47,102702.7,336949.28,613,24,Yes
CUST02748,35,58454.71,87769.43,484,36,Yes
CUST02749,26,82899.09,122969.05,587,12,No
CUST02750,34,35391.11,60234.43,555,48,Yes
CUST02751,31,36682.2,96038.51,712,12,No
CUST02752,59,15000.0,32961.39,674,12,Yes
CUST02753,29,83597.21,273869.87,680,36,Yes
CUST02754,46,98041.47,56503.53,622,120,No
CUST02755,36,38218.32,100307.34,629,36,No
CUST02756,25,43727.03,65196.26,622,36,No
CUST02757,30,34918.15,36339.35,644,120,No
CUST02758,23,58232.22,118280.52,713,48,No
CUST02759,33,81325.89,163887.23,675,36,Yes
CUST02760,63,22376.19,20385.45,688,36,No
CUST02761,50,58938.35,65167.44,687,24,No
CUST02762,65,43282.24,74639.96,716,48,No
CUST02763,26,51587.13,89061.79,672,36,No
CUST02764,37,60267.44,87548.97,677,36,Yes
CUST02765,65,45040.12,42591.53,739,24,No
CUST02766,39,46788.18,24008.0,600,36,No
CUST02767,62,44522.78,151854.08,586,48,Yes
CUST02768,55,75859.81,252650.92,561,12,Yes
CUST02769,46,59186.1,115469.19,664,24,No
CUST02770,25,54136.43,188673.86,511,84,Yes
CUST02771,49,27669.1,69752.78,685,48,No
CUST02772,57,41342.2,29211.27,642,12,Yes
CUST02773,40,73453.01,62666.77,735,48,No
CUST02774,41,49859.46,161960.11,600,12,Yes
CUST02775,30,65959.04,157652.44,635,60,Yes
CUST02776,25,108546.11,328845.96,734,60,Yes
CUST02777,56,78227.2,249920.96,754,48,No
CUST02778,26,51119.5,94255.46,599,60,Yes
CUST02779,46,38950.81,25145.78,664,12,No
CUST02780,24,15535.81,16543.17,672,60,No
CUST02781,59,45443.58,31797.59,678,24,No
CUST02782,59,42331.82,45135.01,630,36,No
CUST02783,55,58434.68,101185.42,746,84,No
CUST02784,21,45740.65,39089.52,508,48,No
CUST02785,44,42439.16,42447.64,618,120,No
CUST02786,56,22010.4,40443.35,684,12,No
CUST02787,26,32112.94,48828.14,684,36,No
CUST02788,61,60748.21,115602.29,751,12,Yes
CUST02789,64,106102.24,189659.46,740,48,No
CUST02790,51,46915.98,114166.94,629,12,Yes
CUST02791,40,56812.69,188139.12,747,24,Yes
CUST02792,44,75253.31,61978.1,596,36,No
CUST02793,45,34033.4,27151.18,720,60,No
CUST02794,56,57818.63,176833.56,786,24,No
CUST02795,41,35128.9,70931.93,741,60,No
CUST02796,50,72342.78,202503.0,658,24,No
CUST02797,44,52477.06,60152.65,625,12,No
CUST02798,64,56067.04,167449.13,535,36,Yes
CUST02799,62,34469.52,112768.41,673,120,Yes
CUST02800,50,67384.11,162156.43,566,24,Yes
CUST02801,42,125256.74,102414.55,591,24,No
CUST02802,48,31145.96,99227.43,561,60,Yes
CUST02803,27,42070.77,121057.09,615,36,Yes
CUST02804,55,54405.65,149758.81,648,60,Yes
CUST02805,48,69834.46,42611.91,671,24,No
CUST02806,34,38108.94,110397.31,605,36,No
CUST02807,30,15000.0,13707.8,730,36,No
CUST02808,36,90367.08,105472.71,634,36,No
CUST02809,36,69025.26,154023.28,591,60,Yes
CUST02810,51,22374.42,28973.58,667,60,No
CUST02811,62,37294.24,92640.56,797,48,No
CUST02812,45,99278.28,230743.7,675,84,No
CUST02813,33,94043.09,77533.71,623,36,No
CUST02814,26,74786.15,184575.49,535,24,Yes
CUST02815,64,45285.83,148169.11,634,48,No
CUST02816,29,50886.06,50037.77,668,48,No
CUST02817,65,46216.09,105889.66,621,12,No
CUST02818,56,81447.01,124255.24,525,48,Yes
CUST02819,63,33053.11,62101.34,586,36,No
CUST02820,40,34111.51,46425.78,759,60,No
CUST02821,38,77236.2,120673.21,758,60,No
CUST02822,63,48051.92,28193.77,584,48,No
CUST02823,41,91154.42,313995.55,700,12,Yes
CUST02824,24,36236.4,86039.7,562,48,Yes
CUST02825,53,47827.2,95755.64,755,60,No
CUST02826,47,32367.63,53443.68,668,24,No
CUST02827,27,49183.49,104176.71,721,36,No
CUST02828,26,25201.38,41338.28,521,120,Yes
CUST02829,35,39362.35,62181.64,701,36,No
CUST02830,38,25685.6,48593.04,649,24,Yes
CUST02831,52,66987.78,88956.36,714,24,No
CUST02832,31,67674.53,70391.64,719,48,No
CUST02833,40,22502.5,48826.32,655,84,Yes
CUST02834,44,89343.93,270559.89,605,48,Yes
CUST02835,35,150819.16,144557.83,708,36,No
CUST02836,27,50046.25,29937.82,645,48,Yes
CUST02837,41,36735.49,45568.0,585,48,Yes
CUST02838,62,174721.54,600895.67,581,48,No
CUST02839,46,27077.66,80861.32,539,24,Yes
CUST02840,64,49466.35,113159.13,612,48,No
CUST02841,34,53147.7,174736.18,733,36,Yes
CUST02842,57,89797.86,164854.27,663,12,Yes
CUST02843,41,57634.84,198831.08,610,48,Yes
CUST02844,38,39167.98,54400.65,710,120,No
CUST02845,25,31951.26,39009.84,588,36,No
CUST02846,23,42031.73,101470.67,657,120,No
CUST02847,43,31159.76,50929.44,637,12,No
CUST02848,46,50087.23,119162.36,708,60,No
CUST02849,57,38029.28,53810.92,532,24,No
CUST02850,44,25026.31,58905.8,586,36,Yes
CUST02851,39,86233.64,114452.63,527,48,No
CUST02852,45,39184.92,25584.47,631,48,No
CUST02853,41,27704.18,89662.02,741,60,No
CUST02854,32,45446.15,143137.9,612,48,Yes
CUST02855,61,50552.48,172505.0,612,48,No
CUST02856,53,22339.01,59189.03,715,84,No
CUST02857,24,56910.86,145018.18,730,36,No
CUST02858,62,30600.73,66618.07,643,24,No
CUST02859,27,105869.55,92935.18,701,24,No
CUST02860,42,62055.36,66256.88,569,36,No
CUST02861,53,40947.46,56032.88,753,60,No
CUST02862,37,35055.03,111140.89,811,12,No
CUST02863,44,46759.12,47643.27,689,24,No
CUST02864,54,64586.19,211107.68,494,24,Yes
CUST02865,48,48461.63,100235.96,608,48,No
CUST02866,63,44457.04,117664.84,696,24,No
CUST02867,61,50325.47,41807.05,618,24,No
CUST02868,59,37356.55,48828.77,745,48,No
CUST02869,42,42005.56,141792.11,694,60,Yes
CUST02870,37,19175.59,24898.54,597,36,No
CUST02871,54,75976.31,105574.03,652,48,No
CUST02872,26,56075.76,61279.15,583,12,No
CUST02873,26,34611.62,30708.16,636,84,Yes
CUST02874,54,115200.66,138214.63,608,36,No
CUST02875,21,50978.41,123723.62,738,120,No
CUST02876,30,30752.77,57387.84,809,120,No
CUST02877,41,72080.0,155784.16,543,60,Yes
CUST02878,25,58637.03,50843.85,506,12,No
CUST02879,22,58545.59,170153.94,632,48,Yes
CUST02880,42,40473.79,115442.75,536,12,Yes
CUST02881,22,60037.41,33907.31,653,84,No
CUST02882,30,43573.69,71920.35,706,60,No
CUST02883,54,62954.89,44465.78,762,120,No
CUST02884,36,20801.39,59831.4,665,48,No
CUST02885,59,40326.21,109356.98,636,48,Yes
CUST02886,42,106400.95,341117.65,502,48,Yes
CUST02887,32,34711.27,41973.28,652,36,No
CUST02888,44,37356.89,69815.83,655,36,No
CUST02889,60,40071.37,42213.73,698,48,No
CUST02890,58,28377.09,45792.25,597,84,Yes
CUST02891,30,18147.24,37505.44,617,48,Yes
CUST02892,55,44189.22,29164.55,539,84,Yes
CUST02893,52,52111.28,137814.08,478,84,Yes
CUST02894,27,47876.15,101970.46,567,48,Yes
CUST02895,41,45926.82,137177.76,532,36,Yes
CUST02896,40,49979.51,65740.12,675,48,No
CUST02897,46,77674.22,249331.4,611,36,Yes
CUST02898,24,44994.67,157305.09,610,12,Yes
CUST02899,42,37860.47,123345.45,576,36,Yes
CUST02900,35,43195.58,122402.34,408,120,Yes
CUST02901,60,63621.46,186863.0,763,12,No
CUST02902,41,92541.47,205556.14,575,48,Yes
CUST02903,35,36950.53,39554.12,619,60,No
CUST02904,42,51252.53,129726.41,541,48,Yes
CUST02905,48,57082.96,150599.63,723,48,No
CUST02906,34,31361.61,108390.6,661,60,Yes
CUST02907,47,49473.27,105076.47,588,36,Yes
CUST02908,61,25347.79,33309.71,621,12,No
CUST02909,60,22113.14,56411.01,776,120,No
CUST02910,48,57816.87,198781.77,645,36,Yes
CUST02911,46,41243.81,42548.84,636,48,No
CUST02912,22,53692.37,79356.99,579,48,Yes
CUST02913,45,48627.63,103364.97,508,12,Yes
CUST02914,23,31590.76,31927.01,638,120,No
CUST02915,28,48032.62,27218.26,674,60,No
CUST02916,64,28144.42,42524.79,732,24,No
CUST02917,53,91668.82,283816.97,481,120,Yes
CUST02918,62,26630.52,16788.02,566,60,No
CUST02919,55,44886.69,80202.96,606,36,Yes
CUST02920,26,30668.08,85459.74,650,48,Yes
CUST02921,59,63366.43,212882.55,639,24,Yes
CUST02922,43,42228.72,145960.45,641,48,Yes
CUST02923,45,38816.47,68546.32,681,12,Yes
CUST02924,63,71965.4,241167.06,582,48,Yes
CUST02925,39,49674.34,30115.41,720,48,No
CUST02926,25,61851.4,169333.72,683,84,No
CUST02927,31,31520.81,76540.03,626,60,No
CUST02928,32,26051.55,32527.07,770,24,No
CUST02929,30,51443.72,104016.91,767,84,No
CUST02930,28,42468.55,37740.15,720,48,No
CUST02931,44,64983.95,202411.45,424,48,Yes
CUST02932,48,47289.39,74419.04,768,24,No
CUST02933,61,53759.94,127848.31,710,84,Yes
CUST02934,56,23611.23,23052.33,800,84,No
CUST02935,57,114668.04,128255.58,743,60,No
CUST02936,41,45528.38,158250.69,768,84,No
CUST02937,28,67098.31,185141.63,716,36,Yes
CUST02938,29,33649.68,113934.98,751,84,Yes
CUST02939,35,56308.71,78131.35,800,36,No
CUST02940,60,27274.84,27102.7,666,24,No
CUST02941,38,60079.89,120712.84,532,48,Yes
CUST02942,62,41764.9,82861.76,627,48,No
CUST02943,40,49668.97,50902.72,679,36,No
CUST02944,26,67110.0,181174.1,656,12,No
CUST02945,32,28151.53,44629.54,557,24,Yes
CUST02946,22,36025.37,38154.31,528,36,Yes
CUST02947,27,60222.18,90089.38,594,24,No
CUST02948,36,126020.47,276107.84,711,24,No
CUST02949,23,46067.5,123433.85,769,36,No
CUST02950,65,63959.88,124444.99,719,120,No
CUST02951,23,46716.97,97021.1,729,60,No
CUST02952,47,117478.49,107708.72,644,36,No
CUST02953,63,22331.43,72444.78,519,120,Yes
CUST02954,60,51153.16,168098.11,616,48,Yes
CUST02955,58,23588.28,60156.71,631,36,Yes
CUST02956,53,15867.73,8773.18,613,36,No
CUST02957,48,56042.07,118317.29,654,36,No
CUST02958,21,52196.67,124627.74,683,24,No
CUST02959,28,43123.5,150240.66,714,36,Yes
CUST02960,57,46733.32,163015.21,629,48,No
CUST02961,52,197646.38,607334.46,507,48,Yes
CUST02962,63,43644.0,30179.52,614,60,No
CUST02963,57,61670.19,207201.3,653,36,Yes
CUST02964,24,36599.35,85568.69,742,60,No
CUST02965,50,55985.87,162507.96,607,48,Yes
CUST02966,26,44037.41,75813.86,688,120,No
CUST02967,39,40752.26,59457.89,672,36,Yes
CUST02968,52,111135.38,210016.13,653,84,Yes
CUST02969,29,83260.81,78317.08,720,60,No
CUST02970,32,52132.09,81909.86,600,48,No
CUST02971,31,17380.51,53407.74,607,48,Yes
CUST02972,36,41670.38,25579.42,649,12,No
CUST02973,21,165439.76,157603.56,602,120,Yes
CUST02974,65,44187.72,38679.65,688,24,No
CUST02975,41,80535.06,137652.67,597,48,No
CUST02976,50,93795.68,327437.03,667,36,Yes
CUST02977,33,54096.99,55182.92,642,36,No
CUST02978,54,33563.02,31430.02,666,48,Yes
CUST02979,24,16384.8,53171.42,616,84,Yes
CUST02980,48,66694.21,209830.09,625,36,Yes
CUST02981,58,33974.31,20273.19,657,120,No
CUST02982,51,53064.73,146199.59,665,48,Yes
CUST02983,47,27933.47,68895.03,650,24,No
CUST02984,25,43505.52,121955.65,778,24,No
CUST02985,45,49770.29,98719.74,576,60,Yes
CUST02986,23,55318.75,192184.95,645,12,Yes
CUST02987,53,29683.01,18746.04,532,36,Yes
CUST02988,24,84003.18,101065.47,678,24,No
CUST02989,45,37473.8,63317.16,566,36,Yes
CUST02990,40,23074.62,42672.68,629,60,No
CUST02991,54,46673.86,152348.25,622,36,Yes
CUST02992,46,49784.99,108531.93,671,24,No
CUST02993,25,52694.44,33478.52,609,36,No
CUST02994,55,90486.83,155962.09,605,36,No
CUST02995,48,44072.8,77104.1,758,12,No
CUST02996,49,46451.83,157772.38,671,48,Yes
CUST02997,29,29838.87,68557.53,608,48,No
CUST02998,58,70915.84,170691.11,631,12,Yes
CUST02999,26,53259.91,140593.33,773,36,No
CUST03000,39,40578.25,114029.67,632,36,Yes
CUST03001,64,20803.91,50036.59,598,36,No
CUST03002,31,93899.98,113767.62,599,48,No
CUST03003,22,28213.17,88085.4,609,36,Yes
CUST03004,64,37568.64,101298.56,605,36,Yes
CUST03005,64,57598.69,156991.65,554,60,Yes
CUST03006,29,28611.07,99843.2,566,24,Yes
CUST03007,41,25032.26,72783.29,588,48,No
CUST03008,44,18849.16,56311.0,694,48,No
CUST03009,54,67808.89,227445.7,621,36,Yes
CUST03010,42,38356.0,36568.69,634,60,No
CUST03011,23,183005.51,364763.31,745,48,No
CUST03012,32,31336.54,70247.16,747,36,Yes
CUST03013,48,32381.65,48178.3,629,48,No
CUST03014,50,38008.81,114718.57,603,60,Yes
CUST03015,46,54688.6,152431.29,585,120,Yes
CUST03016,41,39672.3,105633.42,702,48,Yes
CUST03017,48,64572.86,225452.8,635,84,Yes
CUST03018,46,31559.67,40337.81,621,12,No
CUST03019,53,26325.25,71245.91,589,48,Yes
CUST03020,41,21824.83,47015.34,592,24,Yes
CUST03021,55,18022.78,25934.2,674,12,No
CUST03022,54,38826.91,38118.73,551,48,No
CUST03023,61,42811.36,136467.7,725,60,No
CUST03024,38,36895.81,84357.34,610,36,Yes
CUST03025,31,85779.27,255176.3,639,48,Yes
CUST03026,43,85187.81,181964.14,550,36,Yes
CUST03027,42,42164.7,48908.15,649,36,No
CUST03028,37,21867.03,33077.09,625,36,No
CUST03029,25,37986.37,62473.01,646,36,No
CUST03030,64,37424.48,127946.98,760,36,Yes
CUST03031,31,36471.6,18852.16,663,48,No
CUST03032,50,35811.58,123800.56,590,24,Yes
CUST03033,35,36531.92,125720.4,597,12,Yes
CUST03034,47,41194.35,143704.53,695,48,Yes
CUST03035,55,36827.73,71068.85,747,48,No
CUST03036,53,53838.56,182589.54,671,36,No
CUST03037,40,57651.18,97245.87,702,24,Yes
CUST03038,36,32539.49,18836.57,696,36,No
CUST03039,54,86853.62,101882.91,756,60,No
CUST03040,22,31538.74,105209.73,504,84,Yes
CUST03041,55,23670.62,12812.77,700,60,No
CUST03042,60,58183.1,124394.44,724,12,No
CUST03043,48,33933.78,24663.23,550,48,No
CUST03044,59,56646.26,76993.02,584,24,No
CUST03045,26,16619.78,12702.14,586,36,No
CUST03046,29,91730.04,282398.8,595,24,Yes
CUST03047,40,66338.92,150802.44,614,60,Yes
CUST03048,21,24953.9,80010.17,668,48,Yes
CUST03049,28,25198.77,64636.35,715,48,No
CUST03050,43,104038.85,355093.69,731,48,Yes
CUST03051,23,35178.1,71398.63,587,24,Yes
CUST03052,24,33678.56,81371.84,587,36,Yes
CUST03053,45,17681.54,39410.85,749,48,No
CUST03054,58,41862.67,81748.64,699,48,No
CUST03055,35,44246.26,134414.74,656,60,Yes
CUST03056,41,67641.16,164609.86,686,36,No
CUST03057,55,26118.91,75847.66,648,60,Yes
CUST03058,34,24732.44,70712.32,689,36,Yes
CUST03059,56,60050.02,64441.81,625,48,Yes
CUST03060,32,77113.11,188964.95,670,36,Yes
CUST03061,37,24172.75,26564.5,537,84,Yes
CUST03062,59,79752.34,179439.69,598,24,No
CUST03063,29,49855.99,126250.53,599,48,Yes
CUST03064,55,80122.53,279764.26,622,48,Yes
CUST03065,33,47496.0,28099.87,581,24,No
CUST03066,35,15755.97,12190.82,610,12,No
CUST03067,38,45780.55,33469.25,536,60,Yes
CUST03068,53,78989.07,133893.1,691,24,No
CUST03069,26,32787.88,97208.36,644,24,Yes
CUST03070,47,41167.97,124828.24,522,120,No
CUST03071,43,45285.4,122765.95,587,60,Yes
CUST03072,47,15000.0,47859.52,675,36,Yes
CUST03073,54,103995.86,152726.22,609,48,No
CUST03074,58,32675.5,24979.24,598,48,No
CUST03075,34,61548.51,41511.95,644,60,No
CUST03076,56,47145.06,144094.07,676,60,No
CUST03077,28,86329.67,232339.81,542,60,Yes
CUST03078,55,58848.71,152762.18,691,24,No
CUST03079,39,44103.04,66993.8,590,48,Yes
CUST03080,50,32791.29,53768.39,649,12,Yes
CUST03081,34,70195.03,236861.94,647,12,Yes
CUST03082,40,21098.38,14587.72,610,60,No
CUST03083,45,65555.39,184944.55,573,12,Yes
CUST03084,60,29894.5,42716.25,629,48,No
CUST03085,44,86122.64,53151.78,772,60,No
CUST03086,34,52711.28,143781.1,548,36,Yes
CUST03087,46,65503.29,97779.1,777,12,No
CUST03088,58,50863.2,135623.8,631,60,Yes
CUST03089,43,22279.68,58438.78,653,84,Yes
CUST03090,42,33278.67,70030.32,568,60,Yes
CUST03091,39,66341.78,187887.84,592,48,Yes
CUST03092,23,52838.49,118522.81,612,24,No
CUST03093,62,83403.49,113421.29,572,12,Yes
CUST03094,39,58775.1,158830.65,634,48,No
CUST03095,29,31728.93,71942.79,619,24,No
CUST03096,48,34261.28,18438.8,789,84,No
CUST03097,40,51344.49,164555.63,563,36,No
CUST03098,65,17303.78,36976.98,658,48,No
CUST03099,27,104093.92,323303.41,669,60,Yes
CUST03100,34,59801.5,188267.71,570,60,Yes
CUST03101,29,85149.65,156241.09,702,48,No
CUST03102,39,24070.16,48693.45,620,84,No
CUST03103,34,85824.03,149957.17,463,120,Yes
CUST03104,58,133809.78,247322.0,699,84,No
CUST03105,56,27054.39,86180.18,566,60,Yes
CUST03106,60,69364.52,198689.95,571,60,Yes
CUST03107,37,49045.29,43139.11,702,48,No
CUST03108,50,24465.15,57026.39,624,24,No
CUST03109,29,61193.59,213426.1,719,36,Yes
CUST03110,53,71333.51,163114.92,741,12,No
CUST03111,45,37402.51,106881.97,602,24,Yes
CUST03112,34,82839.68,232546.26,709,36,Yes
CUST03113,31,23154.78,35911.97,593,24,Yes
CUST03114,55,25018.22,40418.13,817,84,No
CUST03115,61,52128.59,139299.54,598,60,Yes
CUST03116,34,49583.99,99165.53,727,12,No
CUST03117,50,35509.02,78535.73,713,24,No
CUST03118,61,70566.97,186206.29,674,60,No
CUST03119,24,62249.29,176335.13,600,60,Yes
CUST03120,24,72125.47,94812.52,639,84,No
CUST03121,48,46378.38,43613.36,488,120,Yes
CUST03122,28,64290.11,88423.58,667,120,No
CUST03123,22,40113.06,81133.28,676,36,No
CUST03124,61,123527.42,188555.21,660,36,No
CUST03125,42,34008.11,74990.88,427,60,Yes
CUST03126,61,126422.39,83488.99,555,36,No
CUST03127,36,49796.48,101049.57,594,60,Yes
CUST03128,49,26397.38,42340.2,672,48,No
CUST03129,50,90729.31,190894.49,672,60,No
CUST03130,32,51878.29,91700.07,637,36,No
CUST03131,55,71898.15,97255.01,698,48,No
CUST03132,31,85027.94,273137.27,573,48,Yes
CUST03133,41,57072.63,60171.39,696,84,Yes
CUST03134,41,37552.36,95536.84,686,36,No
CUST03135,25,76044.28,248963.96,678,84,No
CUST03136,40,49037.47,103763.77,636,60,No
CUST03137,57,66745.09,208860.44,787,60,No
CUST03138,23,18598.22,16265.16,687,60,No
CUST03139,64,59942.54,118768.13,577,48,Yes
CUST03140,53,36777.31,68813.14,669,24,No
CUST03141,29,103155.14,54090.06,706,24,No
CUST03142,29,64886.14,118726.84,606,84,Yes
CUST03143,24,54608.02,87759.96,732,60,No
CUST03144,55,61012.83,153105.36,679,24,Yes
CUST03145,37,31278.98,103689.49,474,48,Yes
CUST03146,54,101769.48,77077.48,672,36,No
CUST03147,44,120104.41,178046.28,620,24,Yes
CUST03148,52,58501.7,107186.48,690,48,No
CUST03149,21,100275.99,187070.49,721,36,No
CUST03150,28,37944.63,107171.92,665,12,No
CUST03151,65,34245.1,62674.94,775,36,No
CUST03152,43,49931.94,29034.62,637,48,No
CUST03153,60,59618.63,156815.61,697,12,No
CUST03154,32,41056.56,129512.47,710,36,Yes
CUST03155,32,62442.14,127489.0,643,36,No
CUST03156,35,56267.66,126226.68,708,12,No
CUST03157,61,31280.87,30930.82,605,24,No
CUST03158,39,61911.23,71937.0,618,24,No
CUST03159,46,72300.6,87159.15,552,24,No
CUST03160,49,52953.06,94903.85,668,60,No
CUST03161,42,82346.53,270461.88,674,36,No
CUST03162,60,28343.93,58540.26,738,24,No
CUST03163,41,60510.83,65127.38,709,24,Yes
CUST03164,58,28951.4,37586.54,629,36,Yes
CUST03165,40,29692.9,49054.01,562,60,Yes
CUST03166,49,36904.22,87454.77,682,36,No
CUST03167,24,32082.72,58393.74,733,24,No
CUST03168,27,38307.53,64254.54,707,36,No
CUST03169,48,44517.26,97679.14,731,48,No
